date,feature,target
2019-04-04,-0.0013558020787232809,-0.33998345504183514
2019-04-08,-0.0017969501658343628,0.052536807303613174
2019-04-09,-0.0006022806605999508,0.3046907989741981
2019-04-10,-0.0008415834375369517,0.297758643032393
2019-04-11,0.00042091409061110953,0.3917307881986122
2019-04-12,0.0021427706980240743,0.3198399305618645
2019-04-15,-0.0004984116414985754,0.45071368059029127
2019-04-16,-0.00015115404982565415,0.5770619485183967
2019-04-17,-0.0016681111248657645,0.4146435625044168
2019-04-18,0.00013835748192141697,0.4981984180841707
2019-04-19,-0.0010156281268528028,0.6298759164724423
2019-04-22,0.002814157028858264,0.6130991855999819
2019-04-23,0.004858185288299109,0.6127789713118609
2019-04-24,-0.0009548407617318473,0.790019294753389
2019-04-25,0.0027624578304217733,0.7542067005748958
2019-04-26,0.00044413379153211745,0.8367448236716465
2019-04-29,0.002319822428821114,0.5178205979718971
2019-04-30,0.002659855493189739,0.40748894722642665
2019-05-06,-0.003651930910025378,0.8552045108137478
2019-05-07,0.0022536047499469025,0.8552058724097391
2019-05-08,0.00146916749827833,0.8113624236322082
2019-05-09,0.0022401829499241817,0.7951302012869018
2019-05-10,0.005193750429961204,0.8133439086128786
2019-05-13,0.0020927469539752386,0.7961441092312387
2019-05-14,0.0017561001342369664,0.680046354635586
2019-05-15,0.0019258044585649758,0.47274756244442795
2019-05-16,-0.0025966317653913886,0.8493871869255958
2019-05-17,-0.00020204628576601187,1.023683530833127
2019-05-20,0.003609525394498766,0.9164503343679631
2019-05-21,0.0022536409455999346,0.9048783835338502
2019-05-22,0.0007534936226399746,0.6856972638317252
2019-05-23,0.001839153583488874,0.6943594524635421
2019-05-24,0.0028396490779647623,0.5499650680202792
2019-05-27,0.0016926642839642475,0.5579744921127407
2019-05-28,3.3151935079550006e-05,0.2769207998577398
2019-05-29,-0.0011749266768101793,0.2517027286824608
2019-05-30,0.0008619344584693816,0.18146330994928525
2019-05-31,0.0014297463947138432,0.23417768551874943
2019-06-03,0.0002810004669183973,0.26313547243051855
2019-06-04,0.0016342094347679996,0.26713175298550085
2019-06-05,-0.0007799684096495907,0.4624961293418229
2019-06-06,0.0021807318622867203,0.10985906321071386
2019-06-10,1.4084994843063109e-05,0.16342951881372603
2019-06-11,0.0019488410660066632,0.0026712738513762924
2019-06-12,-0.002299672458346702,0.04969854433159479
2019-06-13,-0.001457555911182008,0.16941379866559578
2019-06-14,-0.00020243929434099603,0.20328803880147536
2019-06-17,0.002526222619904052,0.11608994685770031
2019-06-18,0.0007664387955786445,-0.028784884038518147
2019-06-19,0.0017188603153203436,-0.06423020992167922
2019-06-20,0.0029820663456590845,-0.3132510023365195
2019-06-21,-0.0036089028792672022,0.013003210345169942
2019-06-24,0.0012096717468361923,0.054485746107073046
2019-06-25,-0.001576136347552481,0.26574752947687097
2019-06-26,-0.0013160436553969047,0.28057927917403125
2019-06-27,0.0009478263944540265,0.09145746154026463
2019-06-28,0.0004685944311168147,0.14298475979428973
2019-07-01,0.0006013047831632107,0.27229373576458904
2019-07-02,-0.002003013141275113,0.3341294123762228
2019-07-03,0.0010457516671154975,0.36414355599170567
2019-07-04,-0.0008212413153450615,0.4672863492758677
2019-07-05,0.001614160435850291,0.3881091796880444
2019-07-08,0.0017928737484106142,0.27511614339193774
2019-07-09,0.0010792095564328091,0.24039335319569446
2019-07-10,-0.0011792051908400434,0.3147606158191574
2019-07-11,-0.0013623630416657703,0.4720831689963333
2019-07-12,0.0012250088932938732,0.4392255111099712
2019-07-15,0.0032100923784915713,0.4019379492024187
2019-07-16,-0.0013000220646781245,0.8961939274674049
2019-07-17,0.0016394332142252452,0.973967141665333
2019-07-18,0.0004955769719784715,0.27141405443789973
2019-07-19,0.00028161375204847607,0.38988226840656676
2019-07-22,-6.057904341773301e-05,0.5451265095058013
2019-07-23,0.0005273861144235923,0.6318325782760525
2019-07-24,-0.00034259038795301264,0.6286142156572123
2019-07-25,0.00011935663626686693,0.6649917783720162
2019-07-26,0.0007385095294961327,0.5703845393178782
2019-07-29,0.0011750582880218775,0.6193217526610723
2019-07-30,0.0006372220415783899,0.5524137655795611
2019-07-31,0.0007192585889264957,0.5545405800764083
2019-08-01,-0.0016519968774055779,0.9116057378910697
2019-08-02,0.0017682579243335859,0.8948744185173232
2019-08-05,0.002139147561990698,0.71925437749293
2019-08-06,0.003030644543712083,0.4972074274541125
2019-08-07,-0.0003686569011089181,0.6705728735928865
2019-08-08,0.00048710353938370536,0.2826367635989225
2019-08-09,-0.00023301780712196808,0.34692959089390163
2019-08-12,0.002446714001843116,0.2963934505182556
2019-08-13,-0.0001356985746813778,0.1437052207744254
2019-08-14,0.000749732748982878,0.08144334516307898
2019-08-15,0.0010831850225655774,0.04468701007868009
2019-08-16,0.0014168062352734284,0.05901954678107603
2019-08-19,-6.958864922671773e-05,0.22752563223633956
2019-08-20,-0.0006084929669512942,0.33061987487743133
2019-08-21,0.0010676927431476958,0.2519644181465853
2019-08-22,-0.0021247752011754914,0.6059719290375413
2019-08-23,0.0005261092065590022,0.5971515460341064
2019-08-26,0.00134490310327531,0.5942605967263114
2019-08-27,-0.0015893304005460416,0.3967361158905683
2019-08-28,-4.085199093647093e-05,0.30089644453621
2019-08-29,0.0006145813093185142,0.26420885173740927
2019-08-30,0.0016036610979852407,0.21611574677577194
2019-09-02,0.0024851775943329486,0.05082341216698713
2019-09-03,0.0007642703986158218,0.13611489635824342
2019-09-04,-6.0277786553740616e-05,0.23230183360541162
2019-09-05,0.001028605051168535,0.1549040147200384
2019-09-06,0.00043846867841719543,0.14118545022647275
2019-09-09,0.0012920117325295496,0.13823416069390973
2019-09-10,-0.0026882917568838,0.45415968638373205
2019-09-11,-0.001091658744201174,0.39341489072898284
2019-09-12,8.630818354625968e-05,0.4663086335623224
2019-09-16,0.0007848389165133283,0.47766239578913494
2019-09-17,4.5055817102211205e-05,0.6183687590701686
2019-09-18,0.0019479961984536004,0.6176861754914887
2019-09-19,0.0012978582727902687,0.6592684161454968
2019-09-20,-4.967621802882552e-05,0.7200070753609261
2019-09-23,0.00025251815909018305,0.6437617616876671
2019-09-24,0.0012471485678970482,0.5508209325614213
2019-09-25,-0.00040533612099973243,0.7145765092923164
2019-09-26,-0.00140312867055758,1.1131295284185398
2019-09-27,0.0008017349224038889,0.5107648879516133
2019-09-30,0.0009252229189233507,0.4347888454296793
2019-10-08,0.0021984872300189542,0.4339821040914491
2019-10-09,0.003007323898062278,0.3163977753560081
2019-10-10,0.0030940432102154053,0.1647048695539277
2019-10-11,0.0005849257990412731,0.23342833461755313
2019-10-14,-0.00045718449187092335,0.305887493630437
2019-10-15,7.612910609901442e-07,0.21624345748736087
2019-10-16,0.0017770391626810884,0.27900337404759284
2019-10-17,0.0013629088945950763,0.29620660160619294
2019-10-18,-0.003085000748693119,0.710737697019714
2019-10-21,-0.00029543679462389863,0.9150201090708452
2019-10-22,0.002175086857107666,0.8573168615772316
2019-10-23,0.0002819044446536636,0.7053764838852964
2019-10-24,7.329130926225365e-05,0.7830600393320375
2019-10-25,0.0017736209008792953,0.6403039812003227
2019-10-28,0.0005817177777138597,0.5829188361400586
2019-10-29,-0.001179892334846692,0.5850473152499807
2019-10-30,0.0034320536820855937,0.5645318013100497
2019-10-31,0.0017491396321172078,0.5421295511764456
2019-11-01,0.0010082869660479692,0.5751513614335967
2019-11-04,0.0022560124688549097,0.4118886732699557
2019-11-05,0.0010371406026921117,0.26173836637160003
2019-11-06,-0.0008225398855656559,0.0586500911707627
2019-11-07,0.0008834643677585155,-0.12785421144009773
2019-11-08,-6.247531516010868e-05,-0.31643243458147624
2019-11-11,-4.425503871511682e-05,-0.4699048685060137
2019-11-12,-0.0011641727483163026,-0.40766661975623
2019-11-13,0.0014657241078676415,-0.4159057032078916
2019-11-14,0.0012553259327638983,-0.4305458660311171
2019-11-15,0.0016048857773377865,-0.6286543058974144
2019-11-18,-0.00012890118772654037,-0.5699227853898352
2019-11-19,-0.0004206287720252001,-0.6219936675713248
2019-11-20,-0.0026206741259782265,-0.5427077213870262
2019-11-21,-0.0016487006739357032,-0.29075815968949625
2019-11-22,-0.004285821755258915,-0.14529409864263382
2019-11-25,-0.005018264211885169,0.10127009426090597
2019-11-26,0.0001541215185161195,0.05082003962802453
2019-11-27,0.0013326502111180442,0.040818185912205485
2019-11-28,0.0010154730017840146,0.03200648861642684
2019-11-29,-0.0018723409268736897,0.27453520576992146
2019-12-02,0.0007306617807445769,0.18246062961494336
2019-12-03,-0.0014526213292664829,0.11900017731681821
2019-12-04,-0.0006748389092907234,-0.02738912311016898
2019-12-05,0.0028328853632425045,-0.4142438510368518
2019-12-06,-0.0001750869054477885,-0.45551806691135155
2019-12-09,-0.00047792890370755255,-0.4562038093312391
2019-12-10,-0.0005413859413002455,-0.5525630040796081
2019-12-11,0.0011857807869221988,-0.5606344543348276
2019-12-12,0.0008893926205184937,-0.7685437164643907
2019-12-13,0.001096264543904927,-1.1259979956411024
2019-12-16,-0.00039284789347348084,-0.6666903357010927
2019-12-17,-0.0021163521033003402,-0.4632674298502535
2019-12-18,-0.0027493652682276906,-0.3728055733725766
2019-12-19,-0.0032895124714782276,-0.33330117292380307
2019-12-20,-0.0007894013138616663,-0.4229359075267139
2019-12-23,-0.00048798303595909724,-0.3158661425139793
2019-12-24,-0.0027111783352452576,-0.28210582569264064
2019-12-25,0.0011084772086816083,-0.17178701200577556
2019-12-26,-0.0017039034120827808,0.06951020409158075
2019-12-27,-0.002203687590090213,0.31847448369037057
2019-12-30,0.0025417107149072454,0.16530728201430778
2019-12-31,0.0011478643016718387,0.268521814385408
2020-01-02,-0.0005630575662929115,0.3895352856561403
2020-01-03,-0.0020199245976686314,0.5207090096736303
2020-01-06,-0.003053971418501907,0.897741502879397
2020-01-07,0.0011972353309317703,0.86410732510774
2020-01-08,-0.001793954202359642,1.3251048190621724
2020-01-09,0.002808683795506608,0.9720702328144042
2020-01-10,0.0036035959908512854,0.48106222174513646
2020-01-13,0.004252596533765893,0.502885158892526
2020-01-14,-0.0013569499561170322,0.4028656226477333
2020-01-15,0.004681157983043885,0.25839954560595607
2020-01-16,0.003101153387762275,0.10686830048894386
2020-01-17,0.0007411444994214305,0.11822249403969042
2020-01-20,0.002948205217001759,0.13897327881730492
2020-01-21,0.0006751278269241909,0.09247935523745023
2020-01-22,0.0037588643521189696,0.016976848874994066
2020-01-23,-0.0010180823231162252,0.07810669060819737
2020-02-03,-0.004026118597555557,0.20046944973380434
2020-02-04,0.009474174326569837,-0.02932944081964536
2020-02-05,-0.0038738788595736266,0.2432848628464624
2020-02-06,-0.001357573085419316,0.3962314919166051
2020-02-07,-0.0028992981685353456,0.9177169692479291
2020-02-10,0.0012188031828031314,0.8547377510949922
2020-02-11,0.003911114843750501,0.2413510425635152
2020-02-12,-0.0012501100550978547,-0.06167255035363936
2020-02-13,0.0005159489289234579,0.031990393760483224
2020-02-14,0.0014864813479066308,-0.01613973415003566
2020-02-17,0.00039869874247223675,-0.01933409483000086
2020-02-18,0.0011755046747434711,-0.02056130488417925
2020-02-19,0.0014235358969729632,-0.12831138383971552
2020-02-20,0.0011341329409598035,-0.28896287327172093
2020-02-21,0.0018332474139180859,-0.41212216817289116
2020-02-24,0.0005403313813216351,-0.561390206705961
2020-02-25,-0.003419380544951023,-0.40321450741555875
2020-02-26,-0.006789759690907998,-0.36796167602749963
2020-02-27,0.0031614794669216845,-0.6924552459762737
2020-02-28,7.234491801415624e-05,-0.61690930179461
2020-03-02,0.00030598000418050986,-0.7046186362604048
2020-03-03,0.0011401330678698866,-0.36952478771567066
2020-03-04,-0.0016979491831776556,-0.14311697619488925
2020-03-05,-0.003952974530172919,0.07215329641630218
2020-03-06,-0.0012904031729672053,0.06289610408130682
2020-03-09,-0.0041661342313874935,0.04043355289949688
2020-03-10,0.0010848560068330033,0.018066223292535346
2020-03-11,-0.0038974752473647034,0.23677179234120807
2020-03-12,-0.0019140699056330239,0.38550356584774015
2020-03-13,0.0010322526813560126,0.3784940961914947
2020-03-16,-0.0010746791949810758,0.4233881460725354
2020-03-17,0.00518901579240603,0.3466993458565376
2020-03-18,0.0042317313764948135,0.3183116061659828
2020-03-19,0.0031554101563562743,0.30319138882122426
2020-03-20,-0.0015816467195899722,0.3806860762596813
2020-03-23,-0.004857843623375363,1.1197644786966077
2020-03-24,0.0003256050710054789,0.7822335703744365
2020-03-25,0.0029899992661272367,0.7687112808254586
2020-03-26,0.0023583421914302,0.5460276044882039
2020-03-27,0.000825061752843696,0.6258303671101764
2020-03-30,3.4239775550332432e-06,0.7206461782844977
2020-03-31,0.0017893104688823404,0.7440368399924663
2020-04-01,0.0030180727719674267,0.74159553385075
2020-04-02,0.0026221155913757894,0.7492621455299935
2020-04-03,-9.878084284857687e-05,0.9179217617169715
2020-04-07,0.00036241690505284035,1.0444777259310236
2020-04-08,-0.0016139740054025937,1.5187949335977244
2020-04-09,0.0020935955198983403,0.8007031961710839
2020-04-10,-0.0007255971424969892,1.0310676756628034
2020-04-13,0.00450690137552859,1.0329514992853277
2020-04-14,0.0014846969280720322,1.0375228005220187
2020-04-15,0.0024342822950404,0.9863667671506429
2020-04-16,0.0028758127139583145,0.8916993250531884
2020-04-17,0.0029945887619308637,0.8800219530494164
2020-04-20,0.0027309862436511612,0.9092434331765255
2020-04-21,0.0021006446352763667,0.8300024177665298
2020-04-22,0.0008126877449297283,0.8225361314080409
2020-04-23,-0.0026649959241963916,1.384833640817226
2020-04-24,0.0022409874894266813,1.4273739713720206
2020-04-27,0.004440275486751475,0.959819467982995
2020-04-28,0.006527995124087195,0.9626456693533261
2020-04-29,0.0014393807724815586,0.961859616076146
2020-04-30,0.0009111581741839339,0.9565851805681751
2020-05-06,0.0026078592832127646,0.5902963743471746
2020-05-07,0.004240359736098737,0.3380073570503441
2020-05-08,0.000592046806144299,0.23082089096175756
2020-05-11,0.0006847543010504013,0.314257183026446
2020-05-12,0.0050255331249133076,0.17151806714604828
2020-05-13,0.002953800486863241,-0.15714287826336115
2020-05-14,-0.0016346229120471649,-0.006804594358833627
2020-05-15,0.0018138091267193611,-0.012615896268085338
2020-05-18,0.0014270817148476548,-0.09598778270887924
2020-05-19,0.0008447638199634782,-0.27379737694808287
2020-05-20,-0.0022964973904313533,-0.20675437662559373
2020-05-21,-0.0017646020720599774,-0.23207264696717553
2020-05-22,-0.0015610437939701993,-0.20013252442704674
2020-05-25,0.0030876981125951917,-0.3833440029202553
2020-05-26,0.0006051167747303636,-0.4387987565465702
2020-05-27,-0.004007313786708946,-0.003294888616990444
2020-05-28,0.0016976483455111778,-0.021655230197914693
2020-05-29,0.0016842838721036312,0.03879530178330209
2020-06-01,-0.00038634774741379816,0.16151322860609094
2020-06-02,-0.0035965596767694136,0.4858884002950916
2020-06-03,-0.0005495359050232807,0.5489929475545359
2020-06-04,-0.0024771335735477226,0.6423315839134842
2020-06-05,-0.000754388685670933,0.851744849267908
2020-06-08,8.407480407252293e-05,1.0234827534604785
2020-06-09,-0.0002943319021541551,1.3078339094712257
2020-06-10,0.004517548209334182,0.8640265094218003
2020-06-11,0.0012878125372719654,0.9277856274562417
2020-06-12,0.0030993336701641457,0.9325580048525893
2020-06-15,0.0027737599066538243,0.6343813095372983
2020-06-16,0.003119665058172911,0.32254916729050365
2020-06-17,0.0005134351912316474,0.255384845646395
2020-06-18,-0.0015206303580070557,0.2369261914367399
2020-06-19,0.002536589226899684,0.2950909877142089
2020-06-22,0.002868787930255666,0.20993052918554236
2020-06-23,0.003269701382455192,0.1295042599879013
2020-06-24,-0.0015775744941512013,0.3355709727907329
2020-06-29,0.002728953885256492,0.3535688192668712
2020-06-30,0.0036606596974474923,0.2298112814310235
2020-07-01,-0.001589321570813588,0.33591501055659756
2020-07-02,-0.0028724788181583778,0.2662994231224845
2020-07-03,-0.0009922692470585612,0.4386240517535118
2020-07-06,-0.0019002188946921818,0.5045165646504288
2020-07-07,0.00488026934536421,0.4798030746597736
2020-07-08,0.00024086373604301334,0.5052043040349739
2020-07-09,0.000823024065938953,0.48480194917431435
2020-07-10,0.004526956051835207,0.03614041502370027
2020-07-13,0.0034453989814563126,-0.09908031661292653
2020-07-14,-0.0002299107613250875,-0.049497063885416054
2020-07-15,0.0009551503998328172,-0.0066502935278768445
2020-07-16,-0.004128202242901408,0.02816319021828351
2020-07-17,0.004697462661370684,-0.06656808258875004
2020-07-20,-0.0005641017930086499,-0.09666080210927668
2020-07-21,0.003390301323786723,-0.27403103363785425
2020-07-22,0.0008384622255965725,-0.3499018942698432
2020-07-23,0.00034076957441608413,-0.45549846859611415
2020-07-24,-0.00742799566772927,-0.43430947950318416
2020-07-27,-0.001310775601276933,-0.3694194181090157
2020-07-28,0.001467553405380305,-0.4517070900790674
2020-07-29,0.0024569335001404327,-0.814150074716573
2020-07-30,-0.0029122539471322746,-0.7508135673807003
2020-07-31,0.0016344546254247775,-0.7598850074879642
2020-08-03,-0.001533577136592771,-0.7282154598775379
2020-08-04,-0.001480804187245696,-0.6651949838408275
2020-08-05,-0.0011577807338760348,-0.6859802212911685
2020-08-06,-0.0026643003663818447,-0.559988848212325
2020-08-07,-0.003366706341781351,-0.21731176270062125
2020-08-10,-2.5668190511906122e-05,-0.1539969885673336
2020-08-11,0.0002827404255487185,-0.2705278234663648
2020-08-12,-0.005545493488165827,-0.08540453625391392
2020-08-13,-0.001273611834012206,0.02539700046786877
2020-08-14,0.0015552534207039616,0.19194191063141217
2020-08-17,-0.0009570859240863265,0.18851354695615172
2020-08-18,-0.0003996512374447284,-0.006189056169970088
2020-08-19,-0.0015800754954029496,-0.1410494537170023
2020-08-20,-3.14578847851961e-05,-0.169503670491477
2020-08-21,0.003084967171903132,-0.41074143038321637
2020-08-24,0.0012945085526645612,-0.5911250563205082
2020-08-25,-0.0026795012121782684,-0.6752194529987126
2020-08-26,-0.0004647225005301634,-0.639416290493124
2020-08-27,0.0006003983023421915,-0.2499615779539715
2020-08-28,0.005862695751912773,-0.30832528703026973
2020-08-31,-0.0010322312575947738,-0.39373991676784603
2020-09-01,-0.0052440875714037,-0.253490398695108
2020-09-02,-0.006599047233455255,-0.19901791807550873
2020-09-03,-0.0010812665711788423,-0.18203686060693208
2020-09-04,-0.006546854183470412,-0.06820705632319947
2020-09-07,-0.012643648289094386,0.09453522814461211
2020-09-08,-0.010278176710403816,0.3116878086451353
2020-09-09,0.0008651253145475019,0.3237494752840478
2020-09-10,0.015865796645679553,0.1794167067102118
2020-09-11,0.002003382181335887,0.17431031924567664
2020-09-14,-0.008706816437824614,0.8418860445740636
2020-09-15,0.005314409256907276,0.6955685154539928
2020-09-16,-0.0016318804502078394,1.186172690089908
2020-09-17,0.00031457388032611134,0.7585256117445941
2020-09-18,0.003165597294247068,0.3501523381285151
2020-09-21,-4.957989349446473e-05,0.4788347354535081
2020-09-22,0.0020363896834225716,0.4777439069438102
2020-09-23,0.0015767419498098458,0.49162716407498963
2020-09-24,0.002815274257672219,0.28168850558407876
2020-09-25,0.0017958168891032116,-0.03514637557904918
2020-09-28,0.0008604600018630986,-0.06763960939729395
2020-09-29,-0.0003947904076097967,-0.14228113863623004
2020-09-30,0.002271735440607246,-0.3019866816537032
2020-10-09,-0.0019547405629663076,-0.3348717831100881
2020-10-12,-0.0025547002842240085,-0.2251754809568151
2020-10-13,0.002762175630360201,-0.20911020518342185
2020-10-14,0.002006231385975046,-0.30071598139319267
2020-10-15,0.0019235517800829283,-0.20392961156916478
2020-10-16,-0.001270353130902637,-0.09710780467372317
2020-10-19,-0.004507411307469077,0.12515094466237664
2020-10-20,8.172464475983564e-05,0.0344196628821752
2020-10-21,-0.0023384601839117228,0.1894419968324989
2020-10-22,-0.0012383862465884295,0.15981355880144396
2020-10-23,-0.0030092515626908966,0.2823203108561075
2020-10-26,0.0002528556803553945,0.19191018669174348
2020-10-27,0.003047951100197435,0.0268642294123785
2020-10-28,0.00022720962829703476,-0.01937850866862969
2020-10-29,0.0035929933467993514,-0.4488733076866048
2020-10-30,0.0013838240161622582,-0.7522094901738007
2020-11-02,0.0006381312910396393,-1.11029398185831
2020-11-03,-0.001796976659101281,-0.9898224546547101
2020-11-04,0.000771359893116725,-1.5026174394882406
2020-11-05,-0.0017602735063890302,-0.3817498499106651
2020-11-06,-0.0011794588198318602,-0.32056985285166995
2020-11-09,-0.0012452810962072657,-0.31724101710353836
2020-11-10,-0.0001823514116054282,-0.3670365953104148
2020-11-11,-0.0005476366229766922,-0.4522953559558427
2020-11-12,-0.0010880623410565136,-0.3853601721021736
2020-11-13,-0.00040112402512036726,-0.35221586055381937
2020-11-16,-0.0016382047610939677,-0.40345214483037695
2020-11-17,-0.003113049283828941,-0.1908348943924226
2020-11-18,-0.0022198477673680663,-0.13369332315882135
2020-11-19,0.004194293783587392,-0.5716661373908946
2020-11-20,-9.293168652009303e-06,-0.41554278844512754
2020-11-23,-0.0011726557549755325,-0.2566901041638601
2020-11-24,-0.00115227532747638,-0.059130552783791514
2020-11-25,-0.0025998386595220873,0.05346011880774177
2020-11-26,0.00016894556549403917,0.13953873502083247
2020-11-27,0.0002056884791796828,0.14234934920630735
2020-11-30,-0.0032556384892719883,0.6250900433506792
2020-12-01,0.0016411951595926874,0.6457899001204744
2020-12-02,-0.0008508997532202093,0.8803375148413095
2020-12-03,-0.00109464140142249,1.2553209533908658
2020-12-04,0.0015129281709958518,1.0654230048954287
2020-12-07,0.0011365592163971238,1.1335697284679773
2020-12-08,0.0020605315766908583,0.9454484171965214
2020-12-09,-0.000661268516178104,1.270189793037363
2020-12-10,0.0016652339815993213,1.1997836000187816
2020-12-11,0.000253178169753775,1.1840775557695227
2020-12-14,0.0031828702627148637,1.0218875461308783
2020-12-15,0.00440928667512131,0.45985814610493264
2020-12-16,0.002326228570947774,0.4077472770118303
2020-12-17,0.0018977106702116509,0.40186625236762
2020-12-18,-1.1001269952819632e-05,0.5158354648173474
2020-12-21,0.0021479182206556448,0.5391719653386712
2020-12-22,7.347440637690611e-06,0.645754685983183
2020-12-23,0.0021677566819432548,0.6695151035088164
2020-12-24,0.000962650963624074,0.3440315124635178
2020-12-25,0.0001578528223152763,0.39829835659839796
2020-12-28,0.0003821963621495556,0.4787333468976427
2020-12-29,-0.002820947928744627,0.7704555890052157
2020-12-30,0.0011287372545207373,0.46067100809246786
2020-12-31,0.0017588710708318239,0.3254628479733691
2021-01-04,0.0018141158159240363,0.2880171019100541
2021-01-05,0.0036644562626559126,0.05791053806964853
2021-01-06,0.0017287562277929652,0.15226222263761446
2021-01-07,0.0036920822781734714,0.10032655232574311
2021-01-08,-0.0033585841635714996,0.4250795525844524
2021-01-11,0.0014222302238635024,0.5100398681585705
2021-01-12,0.0024563710579647495,0.31603729773606004
2021-01-13,0.0008433782973476826,0.3308120610662917
2021-01-14,-0.0028962812580997513,0.2678969725947866
2021-01-15,-0.001206615136548076,0.3905678353445639
2021-01-18,0.0008048692764285547,0.45447538676319615
2021-01-19,-0.002102415734981849,0.602028753546323
2021-01-20,0.004503931781961977,0.5115477218229642
2021-01-21,0.0021019430766109196,0.34708399270232787
2021-01-22,0.005705897343112363,0.15269648367320937
2021-01-25,0.005212136712798594,0.0429968303078752
2021-01-26,-0.002629945329092997,0.2334831340143106
2021-01-27,0.0013281451719379229,0.14607468032158377
2021-01-28,-0.004358017462774042,-0.0307159523842408
2021-01-29,0.0029351265249840447,-0.29974548900060694
2021-02-01,0.003199125213864143,-0.5228224593602263
2021-02-02,0.0015734755261156853,-0.5012029989117947
2021-02-03,0.0009615341630589413,-0.6671904999292039
2021-02-04,-0.0022830798632015085,-0.5081334658533614
2021-02-05,-0.0013308345149665884,-0.556777335283301
2021-02-08,0.0017119994772035105,-0.6516782885176283
2021-02-09,0.0019552887147687797,-0.6524656183650722
2021-02-10,-0.0007767473827964949,-0.6070114293125649
2021-02-18,-0.009060742547353678,-0.5969353743224943
2021-02-19,-0.00931995477645291,-0.5072181578954542
2021-02-22,-0.006575081332445859,-0.507977319631448
2021-02-23,0.0022027465907957884,-0.5902964173690303
2021-02-24,-0.006935751402707408,-0.11375513477023301
2021-02-25,0.002999354060662135,-0.2206877083208904
2021-02-26,-0.0037023974305973777,-0.06666316326379142
2021-03-01,-0.0015179318008399477,-0.07493361115631689
2021-03-02,0.001934333536645101,-0.2202642675587791
2021-03-03,0.0007305794783618413,-0.2159972458270879
2021-03-04,-0.007155917789307152,0.047231399273404334
2021-03-05,-0.002027656143043097,0.06262089678547508
2021-03-08,-0.006662645891613582,0.24742134942029614
